City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,City_weather
239,Nguruka,TZ,2022-09-27 02:35:00,-5.1092,31.0419,74.14,41,89,5.57,Clouds
240,Hindaun,IN,2022-09-27 02:35:00,26.7167,77.0167,83.23,61,1,4.7,Clear
241,Changli,CN,2022-09-27 02:35:01,39.7042,119.1506,80.13,35,0,6.98,Clear
242,Santa Rosa,PH,2022-09-27 02:35:01,14.3122,121.1114,90.1,74,100,1.48,Clouds
243,Havre-Saint-Pierre,CA,2022-09-27 02:35:01,50.2334,-63.5986,53.96,94,100,9.22,Clouds
244,Vestmannaeyjar,IS,2022-09-27 02:35:02,63.4427,-20.2734,43.23,51,100,10.8,Clouds
245,Mbuji-Mayi,CD,2022-09-27 02:35:02,-6.15,23.6,72.12,78,73,3.02,Clouds
246,Tabou,CI,2022-09-27 02:35:02,4.423,-7.3528,74.7,92,100,5.17,Rain
247,Dunedin,NZ,2022-09-27 02:31:17,-45.8742,170.5036,60.8,65,100,8.01,Clouds
248,Norrtalje,SE,2022-09-27 02:35:02,59.758,18.705,55.02,92,100,6.22,Clouds
249,Pemangkat,ID,2022-09-27 02:35:03,1.1667,108.9667,83.05,70,100,1.45,Clouds
250,Mosquera,CO,2022-09-27 02:35:03,4.7059,-74.2302,53.69,71,20,4.61,Clouds
251,Caledon East,CA,2022-09-27 02:35:03,43.8691,-79.8669,54.86,88,100,16.49,Clouds
252,Matina,CR,2022-09-27 02:35:04,10.0761,-83.2895,76.71,92,100,4.38,Clouds
253,Ryotsu,JP,2022-09-27 02:35:04,38.0833,138.4333,69.24,69,100,8.05,Clouds
254,Formosa,AR,2022-09-27 02:35:04,-26.1775,-58.1781,63.7,96,0,3.67,Clear
255,Muros,ES,2022-09-27 02:35:05,42.7762,-9.0603,58.15,91,54,5.32,Clouds
256,Yarada,IN,2022-09-27 02:35:05,17.65,83.2667,80.92,94,40,2.3,Mist
257,Tikapur,NP,2022-09-27 02:35:05,28.5,81.1333,80.26,78,0,0.94,Clear
258,Schwerin,DE,2022-09-27 02:35:06,53.6294,11.4132,50.14,95,100,5.01,Rain
259,College,US,2022-09-27 02:32:11,64.8569,-147.8028,46.38,78,75,4.61,Rain
260,Aberdeen,GB,2022-09-27 02:35:06,57.1437,-2.0981,45.5,80,90,13.8,Clouds
261,Puerto Del Rosario,ES,2022-09-27 02:35:06,28.5004,-13.8627,71.35,83,0,16.11,Clear
262,Warwick,US,2022-09-27 02:35:07,41.7001,-71.4162,66.9,84,40,0.0,Clouds
263,Roma,US,2022-09-27 02:32:51,43.2128,-75.4557,54.82,89,20,4.61,Clouds
264,Awbari,LY,2022-09-27 02:35:07,26.5921,12.7805,81.18,25,0,7.63,Clear
265,Asau,RO,2022-09-27 02:35:07,46.4333,26.4,56.32,93,100,1.97,Clouds
266,Votice,CZ,2022-09-27 02:35:08,49.6401,14.6381,49.62,73,100,8.93,Rain
267,Wilmington,US,2022-09-27 02:33:08,34.2257,-77.9447,79.86,78,20,10.36,Clouds
268,Ongole,IN,2022-09-27 02:35:08,15.5,80.05,84.92,63,95,6.4,Clouds
269,Beringovskiy,RU,2022-09-27 02:35:08,63.05,179.3167,36.25,98,100,17.54,Rain
270,Carauari,BR,2022-09-27 02:35:09,-4.8828,-66.8958,76.15,75,46,3.09,Clouds
271,Novaya Lyalya,RU,2022-09-27 02:32:20,59.055,60.599,25.9,82,69,5.39,Clouds
272,Vitim,RU,2022-09-27 02:35:09,59.4511,112.5578,35.11,92,100,7.29,Snow
273,Porto Novo,BJ,2022-09-27 02:35:09,6.4965,2.6036,71.42,97,100,3.27,Rain
274,Bafia,CM,2022-09-27 02:36:10,4.75,11.2333,68.76,98,100,0.85,Clouds
275,Basco,PH,2022-09-27 02:36:10,20.4487,121.9702,82.9,79,39,16.87,Clouds
276,Izumo,JP,2022-09-27 02:36:10,35.3667,132.7667,66.15,94,75,3.44,Rain
277,Tessalit,ML,2022-09-27 02:36:11,20.1986,1.0114,87.13,18,8,6.17,Clear
278,Muisne,EC,2022-09-27 02:36:11,0.6,-80.0333,73.9,87,100,8.1,Clouds
279,Yanam,IN,2022-09-27 02:36:11,16.7333,82.2167,81.99,79,100,1.12,Clouds
280,Mersing,MY,2022-09-27 02:36:11,2.4312,103.8405,84.11,79,40,5.75,Clouds
281,Devils Lake,US,2022-09-27 02:36:12,48.1128,-98.8651,58.95,62,40,0.0,Clouds
282,Namanga,KE,2022-09-27 02:36:12,-2.5433,36.7905,59.52,82,16,3.62,Clouds
283,Ichinoseki,JP,2022-09-27 02:36:12,38.9167,141.1333,75.07,53,76,1.41,Rain
284,Floro,NO,2022-09-27 02:33:52,61.5996,5.0328,47.23,93,75,0.0,Clouds
285,Portree,GB,2022-09-27 02:36:13,57.4129,-6.1942,45.52,89,100,16.31,Clouds
286,Ardmore,US,2022-09-27 02:36:13,34.1743,-97.1436,73.26,39,0,3.44,Clear
287,Kununurra,AU,2022-09-27 02:36:13,-15.7667,128.7333,94.98,34,14,9.22,Clouds
288,Samarai,PG,2022-09-27 02:36:14,-10.6167,150.6667,83.21,73,28,10.09,Clouds
289,Petrivka,UA,2022-09-27 02:36:14,46.9695,30.9591,62.65,89,100,9.08,Rain
290,Kieta,PG,2022-09-27 02:36:14,-6.2167,155.6333,82.31,79,61,4.65,Rain
291,Amapa,BR,2022-09-27 02:36:14,1.0,-52.0,69.66,98,8,1.99,Clear
292,Aguimes,ES,2022-09-27 02:36:15,27.9054,-15.4461,68.67,83,75,13.8,Clouds
293,Hasaki,JP,2022-09-27 02:36:15,35.7333,140.8333,81.28,69,0,13.11,Clear
294,Namibe,AO,2022-09-27 02:36:15,-15.1961,12.1522,64.17,72,96,4.68,Clouds
295,Costa Rica,BR,2022-09-27 02:31:52,-23.4167,-54.65,62.85,97,100,7.4,Clouds
296,Karratha,AU,2022-09-27 02:36:16,-20.7377,116.8463,84.88,17,11,17.16,Clouds
297,Maputo,MZ,2022-09-27 02:36:16,-25.9653,32.5892,71.28,91,0,8.05,Clear
298,Itoman,JP,2022-09-27 02:36:16,26.1247,127.6694,86.77,73,75,8.05,Haze
299,Wiarton,CA,2022-09-27 02:36:17,44.7407,-81.1332,54.97,94,100,3.44,Rain
300,Laguna,US,2022-09-27 02:36:17,38.421,-121.4238,88.32,46,0,10.36,Clear
301,Kars,TR,2022-09-27 02:36:17,40.602,43.095,34.25,93,0,4.61,Clear
302,Billings,US,2022-09-27 02:33:15,45.7833,-108.5007,71.37,40,0,11.5,Clear
303,Ilo,PE,2022-09-27 02:36:17,-17.6394,-71.3375,58.35,81,21,3.8,Clouds
304,Sao Filipe,CV,2022-09-27 02:36:18,14.8961,-24.4956,76.26,78,20,4.72,Clouds
305,Klaksvik,FO,2022-09-27 02:36:18,62.2266,-6.589,45.52,81,99,31.59,Rain
306,Vartop,RO,2022-09-27 02:36:18,44.2,23.35,59.65,96,100,6.17,Clouds
307,Saint-Joseph,RE,2022-09-27 02:32:17,-21.3667,55.6167,71.47,71,34,9.53,Clouds
308,Ixtapa,MX,2022-09-27 02:36:19,20.7,-105.2,80.22,94,100,2.3,Clouds
309,Saint Pete Beach,US,2022-09-27 02:36:19,27.7253,-82.7412,78.03,96,40,8.05,Clouds
310,Asfi,MA,2022-09-27 02:36:19,32.2994,-9.2372,66.18,69,0,9.66,Clear
311,Naryan-Mar,RU,2022-09-27 02:33:10,67.6713,53.087,29.23,67,100,7.14,Clouds
312,Torbay,CA,2022-09-27 02:35:30,47.6666,-52.7314,64.27,96,100,14.97,Rain
313,Harwich,GB,2022-09-27 02:36:20,51.9419,1.2844,48.99,84,74,8.01,Clouds
314,Dvinskoy,RU,2022-09-27 02:36:20,62.1535,45.1175,34.12,83,68,7.25,Clouds
315,Leningradskiy,RU,2022-09-27 02:36:20,69.3833,178.4167,31.41,79,99,7.63,Clouds
316,Port Hedland,AU,2022-09-27 02:36:21,-20.3167,118.5667,86.05,11,6,16.11,Clear
317,Porto Walter,BR,2022-09-27 02:36:21,-8.2686,-72.7439,76.84,64,91,2.93,Clouds
318,Simao,CN,2022-09-27 02:36:21,22.7886,100.9748,77.45,55,69,1.97,Clouds
319,New Albany,US,2022-09-27 02:36:05,38.2856,-85.8241,62.02,57,0,8.05,Clear
320,Yatou,CN,2022-09-27 02:36:21,37.15,122.3833,73.27,59,4,4.23,Clear
321,Tuatapere,NZ,2022-09-27 02:36:22,-46.1333,167.6833,57.56,83,100,3.85,Clouds
322,Touros,BR,2022-09-27 02:36:22,-5.1989,-35.4608,74.8,83,12,13.47,Clouds
323,Tomatlan,MX,2022-09-27 02:37:22,19.9333,-105.25,77.2,96,100,1.1,Clouds
324,Lasa,IT,2022-09-27 02:37:23,46.6166,10.7002,54.48,95,71,3.06,Clouds
325,Mercedes,AR,2022-09-27 02:36:39,-34.6515,-59.4307,57.04,57,14,5.21,Clouds
326,Arman,RU,2022-09-27 02:37:23,59.7,150.1667,48.02,57,100,10.98,Clouds
327,Saint-Francois,FR,2022-09-27 02:37:23,46.4154,3.9054,51.24,93,100,6.91,Clouds
328,Ojinaga,MX,2022-09-27 02:37:24,29.5667,-104.4167,77.95,50,0,12.66,Clear
329,Nilai,MY,2022-09-27 02:37:24,2.8169,101.7956,80.28,83,20,3.44,Rain
330,Ketchikan,US,2022-09-27 02:35:17,55.3422,-131.6461,61.27,88,100,16.11,Clouds
331,Okhotsk,RU,2022-09-27 02:37:24,59.3833,143.3,42.33,80,100,17.16,Rain
332,Broken Hill,AU,2022-09-27 02:37:25,-31.95,141.4333,60.76,38,6,20.89,Clear
333,Impfondo,CG,2022-09-27 02:37:25,1.6381,18.0667,68.81,97,100,3.06,Clouds
334,Merauke,ID,2022-09-27 02:37:25,-8.4667,140.3333,87.06,64,93,2.01,Clouds
335,Lebu,CL,2022-09-27 02:37:26,-37.6167,-73.65,50.83,95,93,7.74,Clouds
336,Pilot Butte,CA,2022-09-27 02:37:26,50.4668,-104.4178,58.62,44,20,9.22,Clouds
337,Kavieng,PG,2022-09-27 02:37:26,-2.5744,150.7967,85.3,64,26,12.66,Clouds
338,Churapcha,RU,2022-09-27 02:37:26,62.0025,132.4325,35.42,82,100,4.41,Clouds
339,Yeovil,GB,2022-09-27 02:32:42,50.9416,-2.6321,54.63,87,75,8.05,Clouds
340,Kholodnyy,RU,2022-09-27 02:37:27,62.7167,147.95,33.87,64,100,2.55,Clouds
341,Kidal,ML,2022-09-27 02:37:27,18.4411,1.4078,88.84,16,17,5.03,Clouds
342,Thompson,CA,2022-09-27 02:37:27,55.7435,-97.8558,32.16,80,20,2.3,Clouds
343,San Patricio,US,2022-09-27 02:37:28,28.017,-97.5169,84.83,50,3,9.73,Clear
344,Belsand,IN,2022-09-27 02:37:28,26.45,85.4,84.92,66,5,3.18,Clear
345,Sao Jose Da Coroa Grande,BR,2022-09-27 02:37:28,-8.8978,-35.1478,73.38,78,6,7.76,Clear
346,Williams Lake,CA,2022-09-27 02:37:29,52.1415,-122.1445,74.77,53,20,4.61,Clouds
347,Ambon,ID,2022-09-27 02:37:29,-3.6954,128.1814,86.14,66,40,6.91,Clouds
348,Miquelon,PM,2022-09-27 02:37:29,47.0975,-56.3814,59.0,99,100,21.77,Clouds
349,Carmo,BR,2022-09-27 02:37:30,-21.9336,-42.6086,67.82,90,100,1.92,Rain
350,Coari,BR,2022-09-27 02:37:30,-4.085,-63.1414,81.82,46,45,2.66,Clouds
351,Peplos,GR,2022-09-27 02:37:30,40.9583,26.2656,65.46,74,99,16.13,Clouds
352,Bundaberg,AU,2022-09-27 02:37:30,-24.85,152.35,78.22,59,49,7.0,Clouds
353,Kahului,US,2022-09-27 02:37:20,20.8947,-156.47,87.82,62,20,20.71,Clouds
354,Hovd,MN,2022-09-27 02:37:31,48.0056,91.6419,62.55,30,100,7.63,Clouds
355,Ust-Nera,RU,2022-09-27 02:37:31,64.5667,143.2,34.12,84,100,3.76,Clouds
356,Tsumeb,NA,2022-09-27 02:37:31,-19.2333,17.7167,73.08,18,10,18.28,Clear
357,Valparaiso,CL,2022-09-27 02:37:32,-33.0393,-71.6273,53.24,71,0,3.44,Clear
358,Jaru,BR,2022-09-27 02:34:56,-10.4389,-62.4664,84.16,42,74,2.77,Clouds
359,Saiki,JP,2022-09-27 02:37:32,32.95,131.9,72.55,92,99,14.58,Rain
360,Outjo,NA,2022-09-27 02:37:32,-20.1167,16.15,61.81,26,48,7.45,Clouds
361,Hellin,ES,2022-09-27 02:37:33,38.5106,-1.701,61.03,54,0,5.44,Clear
362,Ostrovnoy,RU,2022-09-27 02:37:33,68.0531,39.5131,36.97,83,100,8.48,Clouds
363,Champerico,GT,2022-09-27 02:37:33,14.3,-91.9167,80.11,77,94,0.98,Clouds
364,Mount Gambier,AU,2022-09-27 02:37:33,-37.8333,140.7667,59.07,60,43,12.55,Clouds
365,Jardim,BR,2022-09-27 02:37:34,-21.4803,-56.1381,69.3,88,34,6.58,Clouds
366,Pangkalanbuun,ID,2022-09-27 02:38:34,-2.6833,111.6167,87.71,55,99,4.7,Clouds
367,Poya,NC,2022-09-27 02:38:34,-21.35,165.15,81.97,57,0,8.88,Clear
368,Kaeo,NZ,2022-09-27 02:38:35,-35.1,173.7833,62.33,88,94,13.76,Clouds
369,Krasnozerskoye,RU,2022-09-27 02:38:35,53.9828,79.2374,37.31,96,100,6.58,Rain
370,Aizpute,LV,2022-09-27 02:38:36,56.7167,21.6,51.03,88,94,8.16,Clouds
371,Yuzhnyy,RU,2022-09-27 02:38:36,53.2542,83.6936,39.58,93,75,11.18,Clouds
372,Coihaique,CL,2022-09-27 02:38:36,-45.5752,-72.0662,44.55,57,0,4.61,Clear
373,Nabire,ID,2022-09-27 02:38:36,-3.3667,135.4833,85.03,69,81,5.88,Clouds
374,Mokhotlong,LS,2022-09-27 02:38:37,-29.2894,29.0675,53.6,71,31,4.59,Clouds
375,Victoria,HK,2022-09-27 02:33:37,22.2855,114.1577,90.25,68,52,15.99,Clouds
376,Batagay,RU,2022-09-27 02:38:37,67.6333,134.6333,31.86,74,100,5.59,Clouds
377,Akdepe,TM,2022-09-27 02:38:38,42.0551,59.3788,55.49,46,0,6.4,Clear
378,Oranjestad,AW,2022-09-27 02:35:55,12.524,-70.027,84.15,79,20,14.97,Clouds
379,Nanortalik,GL,2022-09-27 02:38:38,60.1432,-45.2371,44.17,92,100,12.06,Clouds
380,Graaff-Reinet,ZA,2022-09-27 02:38:39,-32.2522,24.5308,56.91,91,55,2.55,Clouds
381,Pacific Grove,US,2022-09-27 02:38:39,36.6177,-121.9166,62.28,87,100,5.99,Clouds
382,Melfi,IT,2022-09-27 02:38:39,40.9965,15.6514,58.14,92,23,6.46,Clouds
383,Santa Vitoria Do Palmar,BR,2022-09-27 02:36:09,-33.5189,-53.3681,55.92,96,4,5.28,Clear
384,Necochea,AR,2022-09-27 02:38:40,-38.5473,-58.7368,51.04,92,90,9.86,Clouds
385,Smirnykh,RU,2022-09-27 02:38:40,49.75,142.8333,55.15,43,9,17.94,Clear
386,Dauphin,CA,2022-09-27 02:38:40,51.1494,-100.0502,46.54,87,0,5.75,Clear
387,Aleksandrov Gay,RU,2022-09-27 02:38:41,50.147,48.5704,50.49,58,92,3.47,Clouds
388,Plettenberg Bay,ZA,2022-09-27 02:38:41,-34.0527,23.3716,61.03,91,90,16.55,Clouds
389,San Andres,CO,2022-09-27 02:37:40,12.5847,-81.7006,80.62,89,75,4.61,Clouds
390,Berlevag,NO,2022-09-27 02:38:41,70.8578,29.0864,44.6,81,100,2.3,Clouds
391,Alegrete,BR,2022-09-27 02:38:42,-29.7831,-55.7919,57.33,77,0,7.2,Clear
392,Palana,RU,2022-09-27 02:38:42,59.1167,159.9667,45.37,51,5,3.6,Clear
393,Horsham,GB,2022-09-27 02:38:42,51.064,-0.3272,51.03,82,20,11.5,Clouds
394,Srednekolymsk,RU,2022-09-27 02:38:43,67.45,153.6833,39.11,48,14,10.85,Clouds
395,Khilok,RU,2022-09-27 02:38:43,51.3674,110.4676,48.09,51,89,10.31,Clouds
396,Katobu,ID,2022-09-27 02:38:43,-4.9408,122.5276,90.5,45,68,1.03,Clouds
397,Makakilo City,US,2022-09-27 02:38:43,21.3469,-158.0858,86.32,51,0,13.8,Clear
398,Stornoway,GB,2022-09-27 02:38:44,58.2093,-6.3865,46.36,85,75,16.11,Clouds
399,Xining,CN,2022-09-27 02:38:44,36.6167,101.7667,58.46,44,100,1.39,Clouds
400,Wasilla,US,2022-09-27 02:36:52,61.5814,-149.4394,49.55,68,75,5.75,Clouds
401,Boende,CD,2022-09-27 02:38:44,-0.2167,20.8667,70.03,100,100,2.55,Rain
402,Dingle,PH,2022-09-27 02:38:45,10.9995,122.6711,83.21,79,100,14.67,Clouds
403,Port Lincoln,AU,2022-09-27 02:38:45,-34.7333,135.8667,55.74,56,83,15.21,Clouds
404,Tezu,IN,2022-09-27 02:38:46,27.9167,96.1667,83.19,64,69,3.53,Clouds
405,Burnie,AU,2022-09-27 02:38:46,-41.0667,145.9167,59.94,61,87,5.35,Clouds
406,Newtownards,GB,2022-09-27 02:38:46,54.5924,-5.6909,52.54,88,100,4.61,Drizzle
407,Nome,US,2022-09-27 02:38:47,64.5011,-165.4064,48.27,71,75,4.61,Clouds
408,Nayudupeta,IN,2022-09-27 02:38:47,13.9,79.9,83.28,53,13,6.15,Clouds
409,Viedma,AR,2022-09-27 02:38:47,-40.8135,-62.9967,56.14,42,40,19.44,Clouds
410,Lorengau,PG,2022-09-27 02:38:48,-2.0226,147.2712,85.51,67,77,8.25,Clouds
411,Sinnamary,GF,2022-09-27 02:39:48,5.3833,-52.95,78.58,85,3,10.29,Clear
412,Mikhaylovsk,RU,2022-09-27 02:39:48,45.1283,42.0256,51.12,87,0,4.47,Clear
413,Keetmanshoop,NA,2022-09-27 02:39:49,-26.5833,18.1333,49.5,68,0,2.59,Clear
414,Kijang,KR,2022-09-27 02:39:49,35.2442,129.2139,71.33,64,65,12.44,Clouds
415,Norsup,VU,2022-09-27 02:39:49,-16.0667,167.3833,83.73,70,9,10.13,Clear
416,Muravlenko,RU,2022-09-27 02:39:49,63.7898,74.523,27.63,86,100,15.48,Snow
417,Amga,RU,2022-09-27 02:39:50,60.8953,131.9608,35.38,87,100,4.83,Rain
418,Whitehorse,CA,2022-09-27 02:39:50,60.7161,-135.0538,59.02,56,100,20.71,Rain
419,La Ronge,CA,2022-09-27 02:37:58,55.1001,-105.2842,52.05,58,0,0.0,Clear
420,Ati,TD,2022-09-27 02:39:50,13.2154,18.3353,81.46,60,100,7.14,Clouds
421,Le Pradet,FR,2022-09-27 02:39:51,43.1066,6.0172,64.38,61,0,13.8,Clear
422,Longhua,CN,2022-09-27 02:39:51,23.6137,114.1919,88.92,49,71,5.26,Clouds
423,Beyneu,KZ,2022-09-27 02:39:51,45.3167,55.2,58.62,62,100,2.86,Clouds
424,Talcahuano,CL,2022-09-27 02:36:42,-36.7167,-73.1167,51.48,100,0,6.91,Clear
425,Valle De Allende,MX,2022-09-27 02:39:52,26.9333,-105.4,66.52,57,57,11.39,Clouds
426,Vila Franca Do Campo,PT,2022-09-27 02:39:52,37.7167,-25.4333,68.2,78,100,9.66,Rain
427,Gwanda,ZW,2022-09-27 02:39:52,-20.9333,29.0,68.13,41,0,5.99,Clear
428,Kota Tinggi,MY,2022-09-27 02:39:52,1.7381,103.8999,86.29,71,99,5.03,Clouds
429,Skegness,GB,2022-09-27 02:39:53,53.1436,0.3363,47.05,76,67,15.1,Clouds
430,Yichang,CN,2022-09-27 02:39:53,30.7144,111.2847,77.88,45,97,3.87,Clouds
431,Marquette,US,2022-09-27 02:39:53,46.5333,-87.6335,45.34,94,100,14.45,Clouds
432,Tsimlyansk,RU,2022-09-27 02:39:54,47.6461,42.1019,56.17,70,98,8.55,Clouds
433,Salmo,CA,2022-09-27 02:39:54,49.1999,-117.2689,67.08,73,1,4.18,Clear
434,Belaya Glina,RU,2022-09-27 02:39:54,46.07,40.86,54.66,66,100,7.09,Clouds
435,Mahwa,IN,2022-09-27 02:39:55,27.0471,76.9288,83.77,57,0,3.58,Clear
436,Warrnambool,AU,2022-09-27 02:39:55,-38.3833,142.4833,56.37,92,85,16.67,Clouds
437,Manzhouli,CN,2022-09-27 02:39:55,49.6,117.4333,68.32,23,86,18.1,Clouds
438,Udachnyy,RU,2022-09-27 02:39:56,66.4167,112.4,25.45,85,87,9.86,Clouds
439,Buzmeyin,TM,2022-09-27 02:39:56,38.0507,58.2056,64.13,55,0,2.3,Clear
440,Barcelos,PT,2022-09-27 02:37:02,41.5388,-8.6151,59.85,76,5,5.91,Clear
441,Huarmey,PE,2022-09-27 02:39:56,-10.0681,-78.1522,61.21,86,50,9.4,Clouds
442,Medenychi,UA,2022-09-27 02:39:57,49.4305,23.7507,48.38,95,66,1.83,Clouds
443,Norman Wells,CA,2022-09-27 02:39:57,65.282,-126.8329,46.44,81,100,10.36,Clouds
444,Owando,CG,2022-09-27 02:39:57,-0.4819,15.8999,70.29,98,100,1.68,Rain
445,Menongue,AO,2022-09-27 02:39:58,-14.6585,17.691,66.67,36,75,2.82,Clouds
446,Katangli,RU,2022-09-27 02:39:58,51.7102,143.2326,53.4,48,52,19.66,Clouds
447,San Rafael Del Sur,NI,2022-09-27 02:39:58,11.8485,-86.4384,76.17,91,69,4.38,Rain
448,Nizhniy Kuranakh,RU,2022-09-27 02:39:58,58.8353,125.4869,41.02,46,100,5.93,Clouds
449,Baiquan,CN,2022-09-27 02:39:59,47.5833,126.0833,67.82,32,7,17.47,Clear
450,Angoche,MZ,2022-09-27 02:39:59,-16.2325,39.9086,71.85,83,0,10.25,Clear
451,Ozieri,IT,2022-09-27 02:39:59,40.586,9.0012,60.44,67,40,11.97,Clouds
452,Karachi,PK,2022-09-27 02:35:04,24.9056,67.0822,80.42,83,75,5.75,Smoke
453,Kropotkin,RU,2022-09-27 02:41:00,45.4375,40.5756,54.39,69,99,6.73,Clouds
454,Tiksi,RU,2022-09-27 02:41:00,71.6872,128.8694,32.61,90,100,22.01,Snow
455,Turayf,SA,2022-09-27 02:41:01,31.6725,38.6637,70.05,32,0,4.61,Clear
456,Matara,LK,2022-09-27 02:41:01,5.9485,80.5353,83.26,71,33,12.57,Clouds
457,Road Town,VG,2022-09-27 02:39:30,18.4167,-64.6167,82.92,76,5,19.13,Clear
458,Khandbari,NP,2022-09-27 02:41:01,27.3747,87.2039,74.77,76,26,1.3,Clouds
459,Sur,OM,2022-09-27 02:41:02,22.5667,59.5289,81.19,70,3,2.68,Clear
460,Saldanha,ZA,2022-09-27 02:41:02,-33.0117,17.9442,46.45,87,0,7.02,Clear
461,Safford,US,2022-09-27 02:41:02,32.834,-109.7076,83.32,36,0,11.5,Clear
462,Skjervoy,NO,2022-09-27 02:38:01,70.0311,20.9714,46.4,77,7,16.15,Clear
463,Weligama,LK,2022-09-27 02:41:03,5.9667,80.4167,82.89,73,29,12.64,Clouds
464,Conde,BR,2022-09-27 02:41:03,-7.2597,-34.9075,74.66,83,0,4.61,Clear
465,Biltine,TD,2022-09-27 02:41:03,14.5333,20.9167,83.84,51,100,5.84,Clouds
466,Strezhevoy,RU,2022-09-27 02:41:04,60.7333,77.5889,29.26,67,30,4.85,Clouds
467,Troitskoye,RU,2022-09-27 02:41:04,52.9821,84.6757,48.51,84,92,5.7,Clouds
468,Katsuura,JP,2022-09-27 02:41:04,35.1333,140.3,76.37,69,0,13.71,Clear
469,Port-Cartier,CA,2022-09-27 02:41:05,50.0334,-66.8654,52.02,99,100,1.59,Clouds
470,Lavrentiya,RU,2022-09-27 02:41:05,65.5833,-171.0,39.36,91,98,12.08,Clouds
471,Sangar,RU,2022-09-27 02:41:05,63.9242,127.4739,37.36,74,100,5.99,Clouds
472,Meulaboh,ID,2022-09-27 02:41:06,4.1363,96.1285,81.7,70,92,1.95,Clouds
473,Dom Pedro,BR,2022-09-27 02:41:06,-4.4833,-44.45,76.3,76,1,4.47,Clear
474,Honiara,SB,2022-09-27 02:41:06,-9.4333,159.95,84.16,74,45,4.5,Rain
475,Inuvik,CA,2022-09-27 02:41:07,68.3499,-133.7218,34.56,86,100,13.8,Clouds
476,Jackson,US,2022-09-27 02:37:27,42.4165,-122.8345,87.67,34,0,5.75,Clear
477,Quatre Cocos,MU,2022-09-27 02:41:07,-20.2078,57.7625,70.09,69,53,15.66,Clouds
478,Buala,SB,2022-09-27 02:41:07,-8.145,159.5921,83.77,71,49,3.6,Rain
479,Sibolga,ID,2022-09-27 02:41:07,1.7427,98.7792,84.47,62,68,3.47,Rain
