City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,City_weather
480,Mareeba,AU,2022-09-27 02:41:08,-17.0,145.4333,85.44,57,0,10.09,Clear
481,Tunceli,TR,2022-09-27 02:41:08,39.1083,39.5471,60.64,23,0,4.05,Clear
482,Russell,US,2022-09-27 02:41:09,32.3502,-85.1999,73.0,82,0,0.0,Clear
483,Awjilah,LY,2022-09-27 02:41:09,29.1081,21.2869,75.85,46,0,6.04,Clear
484,Shimoda,JP,2022-09-27 02:41:09,34.6667,138.95,77.36,67,13,11.97,Clouds
485,Sayyan,YE,2022-09-27 02:41:10,15.1718,44.3244,57.78,28,1,3.33,Clear
486,Taksimo,RU,2022-09-27 02:41:10,56.3444,114.8794,42.91,46,90,11.21,Clouds
487,Duldurga,RU,2022-09-27 02:41:10,50.6761,113.5931,56.75,50,100,16.84,Clouds
488,Sonoita,MX,2022-09-27 02:41:11,31.85,-112.8333,87.78,36,17,13.29,Clouds
489,Wloclawek,PL,2022-09-27 02:41:11,52.6482,19.0678,48.52,95,61,6.73,Clouds
490,Deogarh,IN,2022-09-27 02:41:11,21.5333,84.7333,82.9,74,57,1.48,Clouds
491,Nikolayevsk-Na-Amure,RU,2022-09-27 02:41:11,53.1406,140.73,49.93,54,55,14.25,Clouds
492,Yulara,AU,2022-09-27 02:41:12,-25.2406,130.9889,57.04,77,75,5.75,Clouds
493,Vuktyl,RU,2022-09-27 02:41:12,63.8567,57.3094,30.31,66,22,2.62,Clouds
494,Marrakesh,MA,2022-09-27 02:37:13,31.6315,-8.0083,62.67,72,75,8.05,Clouds
495,Rawson,AR,2022-09-27 02:41:13,-43.3002,-65.1023,52.02,42,2,19.19,Clear
496,Krasnoselkup,RU,2022-09-27 02:41:13,65.7,82.4667,29.57,59,15,12.37,Clouds
497,Razole,IN,2022-09-27 02:41:13,16.4833,81.8333,82.29,76,100,2.06,Clouds
498,Pirovskoye,RU,2022-09-27 02:42:13,57.6267,92.2658,33.85,66,88,2.82,Clouds
499,Mitu,CO,2022-09-27 02:42:14,1.1983,-70.1733,72.41,92,50,1.3,Clouds
500,Aksarka,RU,2022-09-27 02:42:14,66.5606,67.7975,29.14,87,100,14.54,Clouds
501,San Cristobal,VE,2022-09-27 02:42:15,7.7669,-72.225,75.38,92,34,1.66,Clouds
502,Sept-Iles,CA,2022-09-27 02:39:29,50.2001,-66.3821,52.32,98,100,4.61,Clouds
503,Comodoro Rivadavia,AR,2022-09-27 02:37:54,-45.8667,-67.5,49.86,34,0,18.41,Clear
504,Paraiso,CR,2022-09-27 02:42:15,9.8383,-83.8656,68.88,100,99,1.03,Clouds
505,Kwakoa,TZ,2022-09-27 02:42:15,-3.7667,37.7167,65.23,84,51,1.54,Clouds
506,Lagoa,PT,2022-09-27 02:42:16,39.05,-27.9833,69.17,70,100,16.91,Clouds
507,Beloha,MG,2022-09-27 02:42:16,-25.1667,45.05,70.11,59,0,1.3,Clear
508,Pathein,MM,2022-09-27 02:42:16,16.7833,94.7333,82.36,81,99,5.06,Clouds
509,Celestun,MX,2022-09-27 02:42:17,20.8667,-90.4,80.08,82,4,10.96,Clear
510,Lisala,CD,2022-09-27 02:42:17,2.15,21.5167,69.91,99,100,2.93,Rain
511,Igarka,RU,2022-09-27 02:42:17,67.4667,86.5833,29.01,63,3,7.94,Clear
512,Saskatoon,CA,2022-09-27 02:40:00,52.1168,-106.6345,61.16,45,20,8.05,Clouds
513,Odweyne,SO,2022-09-27 02:42:18,9.4092,45.064,73.29,56,19,7.58,Clouds
514,Wanning,CN,2022-09-27 02:42:18,18.8003,110.3967,76.05,90,100,16.02,Rain
515,Mayo,US,2022-09-27 02:42:18,38.8876,-76.5119,68.11,79,40,0.0,Clouds
516,Mumbwa,ZM,2022-09-27 02:42:19,-14.9783,27.0619,71.73,31,23,10.07,Clouds
517,Juneau,US,2022-09-27 02:40:34,58.3019,-134.4197,55.4,100,100,12.66,Mist
518,Cairns,AU,2022-09-27 02:42:19,-16.9167,145.7667,90.07,53,40,11.5,Clouds
519,Ornskoldsvik,SE,2022-09-27 02:42:19,63.2909,18.7153,50.95,93,100,10.36,Clouds
520,Adrar,MR,2022-09-27 02:42:20,20.5022,-10.0711,88.7,30,43,5.3,Clouds
521,Tomigusuku,JP,2022-09-27 02:42:20,26.185,127.675,86.54,73,75,8.05,Haze
522,Kyzyl-Suu,KG,2022-09-27 02:42:20,42.3414,78.0056,60.04,39,38,1.9,Clouds
523,Tiznit,MA,2022-09-27 02:42:20,29.5833,-9.5,66.78,76,34,1.99,Clouds
524,Longyearbyen,SJ,2022-09-27 02:42:21,78.2186,15.6401,35.44,93,0,2.3,Clear
525,Pokhara,NP,2022-09-27 02:42:21,28.2333,83.9833,73.54,84,2,2.89,Clear
526,Rio Grande,BR,2022-09-27 02:42:03,-32.035,-52.0986,60.91,91,0,8.7,Clear
527,Resistencia,AR,2022-09-27 02:40:50,-27.4606,-58.9839,69.78,65,0,4.61,Clear
528,Bardiyah,LY,2022-09-27 02:42:22,31.7561,25.0865,72.82,82,12,4.14,Clouds
529,Mukhen,RU,2022-09-27 02:42:22,48.1,136.1,57.51,42,1,10.04,Clear
530,Banikoara,BJ,2022-09-27 02:42:22,11.2985,2.4386,70.5,98,99,3.58,Clouds
531,Snezhnogorsk,RU,2022-09-27 02:42:22,69.1933,33.2531,44.38,86,88,1.72,Clouds
532,Castro Alves,BR,2022-09-27 02:42:23,-12.7656,-39.4283,64.47,96,6,3.2,Clear
533,Anadyr,RU,2022-09-27 02:42:23,64.75,177.4833,41.5,52,20,8.95,Clouds
534,Auka,HN,2022-09-27 02:42:23,14.9333,-83.8333,75.11,97,99,3.74,Clouds
535,Eirunepe,BR,2022-09-27 02:42:24,-6.6603,-69.8736,75.97,70,83,2.44,Clouds
536,Pizhanka,RU,2022-09-27 02:42:24,57.4604,48.542,41.59,94,100,11.32,Clouds
537,Tromso,NO,2022-09-27 02:42:24,69.6496,18.957,46.42,66,3,11.5,Clear
538,Caucaia,BR,2022-09-27 02:42:24,-3.7361,-38.6531,80.55,75,40,11.5,Clouds
539,Tvoroyri,FO,2022-09-27 02:42:25,61.5556,-6.8111,48.49,84,100,34.27,Rain
540,Jian,CN,2022-09-27 02:42:25,27.1172,114.9793,88.12,38,28,6.8,Clouds
541,Naze,JP,2022-09-27 02:42:04,28.3667,129.4833,83.32,71,47,7.07,Clouds
542,Moussoro,TD,2022-09-27 02:42:26,13.6408,16.4901,81.37,65,99,19.01,Rain
543,Coos Bay,US,2022-09-27 02:42:26,43.3665,-124.2179,61.32,96,100,10.36,Mist
544,Pocone,BR,2022-09-27 02:37:38,-16.2567,-56.6228,79.3,70,65,6.29,Clouds
545,Alofi,NU,2022-09-27 02:43:26,-19.0595,-169.9187,73.29,94,100,9.22,Clouds
546,Zhengjiatun,CN,2022-09-27 02:43:27,43.5064,123.5064,72.57,59,2,11.74,Clear
547,Kismayo,SO,2022-09-27 02:43:27,-0.3582,42.5454,75.69,85,34,12.08,Rain
548,Omboue,GA,2022-09-27 02:43:27,-1.5746,9.2618,74.55,90,100,6.55,Rain
549,Kajaani,FI,2022-09-27 02:43:27,64.2273,27.7285,42.85,100,100,3.44,Rain
550,Markha,RU,2022-09-27 02:43:28,62.1053,129.7269,35.56,69,75,8.99,Clouds
551,Iranshahr,IR,2022-09-27 02:43:28,27.2025,60.6848,79.14,41,0,4.61,Clear
552,Kurtalan,TR,2022-09-27 02:43:28,37.9272,41.7028,66.02,24,0,2.19,Clear
553,Czluchow,PL,2022-09-27 02:43:29,53.6672,17.3588,48.15,82,100,8.19,Clouds
554,Westport,US,2022-09-27 02:41:36,41.1415,-73.3579,71.42,83,0,10.36,Clear
555,Wucheng,CN,2022-09-27 02:43:29,29.6008,118.175,85.68,51,78,2.91,Clouds
556,Ostersund,SE,2022-09-27 02:43:29,63.1792,14.6357,46.85,100,75,13.8,Clouds
557,Loiza,PR,2022-09-27 02:43:30,18.4313,-65.8802,82.4,89,75,8.05,Clouds
558,Kampot,KH,2022-09-27 02:43:30,10.6167,104.1833,78.85,80,100,8.95,Rain
559,Goderich,CA,2022-09-27 02:43:30,43.7501,-81.7165,59.92,88,100,17.27,Clouds
560,Chornobay,UA,2022-09-27 02:43:30,49.6708,32.3239,58.3,86,100,9.75,Clouds
561,Mapiripan,CO,2022-09-27 02:43:31,2.8892,-72.1256,76.39,80,8,2.01,Clear
562,Namatanai,PG,2022-09-27 02:43:31,-3.6667,152.4333,84.69,63,78,8.86,Clouds
563,Yar-Sale,RU,2022-09-27 02:43:31,66.8333,70.8333,29.91,82,100,15.28,Clouds
564,Maniitsoq,GL,2022-09-27 02:43:32,65.4167,-52.9,43.05,90,100,22.84,Rain
565,The Valley,AI,2022-09-27 02:43:32,18.217,-63.0578,84.06,76,21,20.65,Clouds
566,Ilovlya,RU,2022-09-27 02:43:33,49.3033,43.9796,55.45,89,100,5.64,Clouds
567,Umea,SE,2022-09-27 02:43:33,63.8284,20.2597,47.91,100,75,2.3,Clouds
568,Pocatello,US,2022-09-27 02:43:33,42.8713,-112.4455,69.48,35,0,8.01,Clear
569,Kologriv,RU,2022-09-27 02:43:34,58.8275,44.3178,40.42,97,100,7.67,Clouds
570,Gornozavodsk,RU,2022-09-27 02:43:34,58.3758,58.3211,26.11,74,38,8.32,Clouds
571,Buin,CL,2022-09-27 02:43:34,-33.7333,-70.75,57.74,77,100,1.81,Clouds
572,Aksu,CN,2022-09-27 02:42:19,41.1231,80.2644,73.29,24,0,1.39,Clear
573,Narsaq,GL,2022-09-27 02:43:35,60.9167,-46.05,46.62,92,100,10.42,Rain
574,Pandaria,IN,2022-09-27 02:43:35,22.2333,81.4167,80.49,74,73,1.45,Clouds
575,Marshall,US,2022-09-27 02:43:35,34.3834,-86.3333,64.15,64,0,5.75,Clear
576,Deep River,CA,2022-09-27 02:43:35,46.1001,-77.4995,47.07,97,41,1.81,Clouds
577,Naushki,RU,2022-09-27 02:43:36,50.3828,106.1056,49.33,60,86,11.25,Clouds
578,Urdoma,RU,2022-09-27 02:43:36,61.7533,48.5442,28.81,81,51,5.57,Clouds
579,Palau,PW,2022-09-27 02:43:36,7.503,134.621,80.56,83,100,4.61,Rain
580,Yarmouth,US,2022-09-27 02:43:37,41.7057,-70.2286,66.99,86,0,12.66,Clear
581,Pamekasan,ID,2022-09-27 02:43:37,-7.1568,113.4746,86.13,54,67,3.4,Clouds
582,Yumen,CN,2022-09-27 02:43:37,40.2833,97.2,73.72,16,31,11.92,Clouds
583,Primorsk,UA,2022-09-27 02:43:37,46.7348,36.3443,63.93,85,100,10.38,Clouds
584,Aanekoski,FI,2022-09-27 02:43:38,62.6946,25.818,44.67,100,80,3.53,Clouds
585,Galesong,ID,2022-09-27 02:43:38,-5.3166,119.3661,87.82,56,47,9.31,Clouds
586,Pueblo Bello,CO,2022-09-27 02:43:38,8.2041,-76.526,77.5,95,52,2.8,Clouds
587,Biak,ID,2022-09-27 02:43:39,-0.9131,122.8766,83.28,59,90,3.04,Clouds
588,Dehloran,IR,2022-09-27 02:43:39,32.6941,47.2679,78.85,22,0,1.9,Clear
589,Mezhova,UA,2022-09-27 02:43:39,48.2532,36.7347,55.17,95,99,9.66,Clouds
590,Zhigansk,RU,2022-09-27 02:43:39,66.7697,123.3711,32.86,89,100,9.4,Clouds
591,Korla,CN,2022-09-27 02:44:40,41.7597,86.1469,73.08,24,1,5.14,Clear
592,Dingli,MT,2022-09-27 02:44:40,35.8614,14.3822,73.81,78,0,2.3,Clear
593,Birjand,IR,2022-09-27 02:44:40,32.8663,59.2211,48.67,46,0,11.5,Clear
594,Udupi,IN,2022-09-27 02:44:41,13.35,74.75,79.84,83,99,3.44,Clouds
595,Pierre,US,2022-09-27 02:44:41,44.3683,-100.351,68.92,43,0,6.91,Clear
596,Safakulevo,RU,2022-09-27 02:44:41,54.9901,62.5442,28.44,85,90,11.34,Clouds
597,Ust-Kulom,RU,2022-09-27 02:44:42,61.6864,53.6902,29.34,75,100,3.94,Clouds
598,Le Port,RE,2022-09-27 02:44:42,-20.9373,55.2919,72.9,83,54,9.33,Clouds
599,Beocin,RS,2022-09-27 02:44:42,45.2083,19.7206,62.13,94,94,1.88,Clouds
600,Sabha,LY,2022-09-27 02:44:42,27.0377,14.4283,81.68,25,0,11.21,Clear
601,Kawalu,ID,2022-09-27 02:44:43,-7.3817,108.2082,78.76,73,100,4.29,Clouds
602,Gizo,SB,2022-09-27 02:44:43,-8.103,156.8419,83.14,70,20,2.57,Clouds
603,Visnes,NO,2022-09-27 02:44:43,59.3556,5.2242,49.21,76,40,6.91,Clouds
604,Umba,RU,2022-09-27 02:44:44,66.6871,34.3429,39.45,95,8,8.16,Clear
605,Nikolsk,RU,2022-09-27 02:44:44,53.7189,46.0712,44.15,96,12,5.17,Clouds
606,Bosanski Novi,BA,2022-09-27 02:44:44,45.0458,16.3803,51.71,96,1,1.97,Clear
607,Nouadhibou,MR,2022-09-27 02:44:44,20.931,-17.0347,75.18,88,89,11.5,Clouds
608,Tshikapa,CD,2022-09-27 02:44:45,-6.4167,20.8,70.05,87,90,1.74,Clouds
609,Luderitz,NA,2022-09-27 02:44:45,-26.6481,15.1594,52.9,83,0,6.67,Clear
610,Parfino,RU,2022-09-27 02:44:45,57.9731,31.6481,43.27,90,92,3.8,Clouds
611,Fairbanks,US,2022-09-27 02:40:33,64.8378,-147.7164,46.4,77,100,4.61,Rain
612,Sistranda,NO,2022-09-27 02:44:46,63.7256,8.834,55.36,71,83,29.97,Clouds
613,Severobaykalsk,RU,2022-09-27 02:44:46,55.65,109.3167,38.16,62,10,7.02,Clear
614,Araioses,BR,2022-09-27 02:44:46,-2.89,-41.9031,77.7,82,3,10.4,Clear
615,Maragogi,BR,2022-09-27 02:44:47,-9.0122,-35.2225,73.13,76,8,7.45,Clear
616,Vigrestad,NO,2022-09-27 02:44:47,58.5667,5.7,47.88,70,100,8.34,Clouds
617,Mafinga,TZ,2022-09-27 02:44:47,-7.25,35.0667,65.89,62,5,3.15,Clear
618,Nantucket,US,2022-09-27 02:44:47,41.2835,-70.0995,66.99,94,0,12.66,Clear
619,Anahuac,MX,2022-09-27 02:44:48,27.2333,-100.15,74.68,75,48,20.42,Clouds
620,Baraki Barak,AF,2022-09-27 02:44:48,33.9675,68.9486,61.03,20,0,1.07,Clear
621,Nagornskiy,RU,2022-09-27 02:44:48,58.7731,57.5451,21.78,70,21,6.62,Clouds
622,Kameno,BG,2022-09-27 02:44:48,42.5667,27.3,64.69,77,100,10.36,Clouds
623,Broome,US,2022-09-27 02:44:49,42.2506,-75.833,54.01,80,0,11.5,Clear
624,Hibbing,US,2022-09-27 02:44:49,47.4272,-92.9377,44.2,60,0,4.61,Clear
625,Prince Rupert,CA,2022-09-27 02:40:05,54.3161,-130.3201,60.89,100,100,23.02,Clouds
626,Sao Gabriel Da Cachoeira,BR,2022-09-27 02:44:49,-0.1303,-67.0892,73.96,89,28,0.47,Clouds
627,Mahibadhoo,MV,2022-09-27 02:44:50,3.7833,72.9667,83.07,70,95,15.84,Clouds
628,Benguela,AO,2022-09-27 02:44:50,-12.5763,13.4055,70.03,83,75,1.5,Clouds
629,Moundsville,US,2022-09-27 02:44:50,39.9203,-80.7431,55.35,86,26,6.31,Clouds
630,Ambovombe,MG,2022-09-27 02:44:51,-25.1667,46.0833,69.44,68,0,5.44,Clear
631,High Rock,BS,2022-09-27 02:44:51,26.6208,-78.2833,75.22,84,100,2.13,Rain
632,Pangnirtung,CA,2022-09-27 02:44:51,66.1451,-65.7125,37.87,58,22,0.83,Clouds
633,Ancud,CL,2022-09-27 02:44:51,-41.8697,-73.8203,42.22,85,17,6.04,Clouds
634,Big Spring,US,2022-09-27 02:44:52,32.2504,-101.4787,74.23,33,0,9.22,Clear
635,Careiro Da Varzea,BR,2022-09-27 02:44:52,-3.2003,-59.8119,84.83,63,49,3.24,Clouds
636,Polazna,RU,2022-09-27 02:44:52,58.2946,56.4055,25.99,87,12,4.94,Clouds
637,Cam Ranh,VN,2022-09-27 02:44:52,11.9214,109.1591,84.16,65,40,4.61,Clouds
638,Yeppoon,AU,2022-09-27 02:44:53,-23.1333,150.7333,82.18,58,6,12.17,Clear
639,Flin Flon,CA,2022-09-27 02:45:53,54.7682,-101.865,45.75,66,11,5.3,Clouds
640,Bang Saphan,TH,2022-09-27 02:45:54,11.2126,99.5117,84.7,67,100,7.9,Clouds
641,Sebring,US,2022-09-27 02:45:54,27.4956,-81.4409,76.89,91,0,0.0,Clear
642,Redcar,GB,2022-09-27 02:45:54,54.6166,-1.06,42.78,65,20,5.01,Clouds
643,Karaton,ID,2022-09-27 02:45:54,-6.3424,106.1045,87.1,59,78,1.23,Clouds
644,Anchorage,US,2022-09-27 02:44:59,61.2181,-149.9003,50.09,84,100,15.01,Rain
645,Oussouye,SN,2022-09-27 02:45:55,12.485,-16.5469,76.87,86,99,5.97,Rain
646,Kalmunai,LK,2022-09-27 02:45:55,7.4167,81.8167,83.43,70,34,1.05,Clouds
647,Strai,NO,2022-09-27 02:45:55,58.2,7.9,45.19,97,100,2.3,Fog
648,Banjarmasin,ID,2022-09-27 02:45:56,-3.3244,114.591,87.94,56,98,4.21,Clouds
649,Homestead,US,2022-09-27 02:45:56,25.4687,-80.4776,76.01,97,100,8.05,Rain
650,Santa Cruz De La Palma,ES,2022-09-27 02:45:56,28.6835,-17.7642,70.14,78,75,14.97,Clouds
651,Luau,AO,2022-09-27 02:45:57,-10.7073,22.2247,69.4,58,70,4.27,Clouds
652,Tiarei,PF,2022-09-27 02:45:57,-17.5333,-149.3333,84.22,75,2,14.43,Clear
653,Beinamar,TD,2022-09-27 02:45:57,8.6698,15.3813,69.96,99,100,3.76,Rain
654,Ola,RU,2022-09-27 02:45:57,59.5833,151.2833,48.15,61,100,14.43,Clouds
655,Presidencia Roque Saenz Pena,AR,2022-09-27 02:45:58,-26.7852,-60.4388,64.47,57,0,6.46,Clear
656,Kankaanpaa,FI,2022-09-27 02:45:58,61.8,22.4167,47.16,95,37,9.24,Clouds
657,Maarianhamina,AX,2022-09-27 02:45:58,60.0973,19.9348,53.46,87,20,8.05,Clouds
658,Usinsk,RU,2022-09-27 02:45:59,65.9939,57.5281,28.94,68,99,5.73,Clouds
659,Byron Bay,AU,2022-09-27 02:45:59,-28.65,153.6167,78.71,59,64,15.7,Clouds
660,Asyut,EG,2022-09-27 02:45:18,27.181,31.1837,84.7,23,0,6.53,Clear
661,Burias,PH,2022-09-27 02:45:59,11.4463,122.5497,88.84,72,100,6.49,Clouds
662,Bridlington,GB,2022-09-27 02:45:59,54.0831,-0.1919,43.9,79,11,15.05,Clouds
663,Skender Vakuf,BA,2022-09-27 02:46:00,44.4908,17.3775,48.47,97,100,5.3,Clouds
664,Fort Nelson,CA,2022-09-27 02:45:29,58.8053,-122.7002,53.19,100,75,4.61,Clouds
665,Severomuysk,RU,2022-09-27 02:46:00,56.1481,113.4267,25.84,78,94,9.62,Snow
666,Tres Arroyos,AR,2022-09-27 02:46:01,-38.3739,-60.2798,51.93,68,71,7.4,Clouds
667,Tianpeng,CN,2022-09-27 02:46:01,30.9866,103.9393,66.67,78,100,1.86,Clouds
668,Carbondale,US,2022-09-27 02:46:01,37.7273,-89.2168,55.4,61,0,0.0,Clear
669,Mildura,AU,2022-09-27 02:46:01,-34.2,142.15,58.06,72,84,16.11,Rain
670,Baykit,RU,2022-09-27 02:46:02,61.67,96.37,33.98,70,67,1.39,Clouds
671,La Sarre,CA,2022-09-27 02:46:02,48.8002,-79.1996,48.43,94,100,6.55,Clouds
672,Green River,US,2022-09-27 02:46:02,41.5286,-109.4662,72.0,31,4,1.01,Clear
673,Ajdabiya,LY,2022-09-27 02:46:03,30.7554,20.2263,75.97,46,2,10.25,Clear
674,Brekstad,NO,2022-09-27 02:46:03,63.687,9.6654,55.49,62,0,21.85,Clear
675,Mwinilunga,ZM,2022-09-27 02:46:03,-11.7358,24.4293,64.2,47,91,1.81,Clouds
676,Tanete,ID,2022-09-27 02:46:04,-3.9443,119.7848,90.55,47,37,8.77,Clouds
677,Xai-Xai,MZ,2022-09-27 02:46:04,-25.0519,33.6442,68.56,94,0,4.56,Clear
678,Ambilobe,MG,2022-09-27 02:46:04,-13.2,49.05,65.84,70,5,4.9,Clear
679,Mae Sai,TH,2022-09-27 02:46:05,20.4335,99.8762,82.31,72,12,1.16,Clouds
680,Raga,SS,2022-09-27 02:46:05,8.4596,25.678,68.43,94,100,3.06,Clouds
681,Morondava,MG,2022-09-27 02:46:05,-20.2833,44.2833,71.83,83,0,5.68,Clear
682,Puerto Escondido,MX,2022-09-27 02:46:05,15.85,-97.0667,79.12,84,66,3.76,Clouds
683,Zemio,CF,2022-09-27 02:46:06,5.0314,25.1361,66.87,99,100,2.95,Rain
684,Bayanday,RU,2022-09-27 02:46:06,53.0661,105.5139,38.98,60,100,4.05,Clouds
685,Trinidad,BO,2022-09-27 02:47:06,-14.8333,-64.9,75.34,78,39,3.49,Clouds
686,Zima,RU,2022-09-27 02:47:07,53.9202,102.0442,37.6,72,100,4.68,Clouds
687,Gigmoto,PH,2022-09-27 02:47:07,13.7796,124.39,85.55,70,100,9.19,Clouds
688,Sterlibashevo,RU,2022-09-27 02:47:07,53.4376,55.2578,45.86,87,100,6.35,Clouds
689,Pangai,TO,2022-09-27 02:47:08,-19.8,-174.35,78.91,73,75,12.66,Clouds
690,Kazuno,JP,2022-09-27 02:47:08,40.1836,140.7872,70.84,42,89,2.59,Clouds
691,Luganville,VU,2022-09-27 02:47:08,-15.5333,167.1667,84.69,68,14,9.57,Clouds
692,Ondjiva,AO,2022-09-27 02:47:09,-17.0667,15.7333,62.04,23,20,6.06,Clouds
693,Abonnema,NG,2022-09-27 02:47:09,4.7084,6.7931,73.69,96,100,3.4,Clouds
694,Mackay,AU,2022-09-27 02:46:23,-21.15,149.2,83.68,63,1,9.15,Clear
695,Rach Gia,VN,2022-09-27 02:47:09,10.0167,105.0833,82.26,78,100,15.03,Rain
696,Cap Malheureux,MU,2022-09-27 02:47:09,-19.9842,57.6142,70.47,66,42,7.0,Clouds
697,Los Llanos De Aridane,ES,2022-09-27 02:47:10,28.6585,-17.9182,66.13,80,75,17.0,Clouds
698,Avera,US,2022-09-27 02:47:10,33.194,-82.5271,65.71,51,3,7.18,Clear
699,San Carlos De Bariloche,AR,2022-09-27 02:46:29,-41.1456,-71.3082,40.75,56,0,9.22,Clear
700,Batemans Bay,AU,2022-09-27 02:46:08,-35.7167,150.1833,62.1,73,100,8.66,Rain
701,Acarau,BR,2022-09-27 02:47:10,-2.8856,-40.12,78.15,82,26,15.35,Clouds
702,Chisec,GT,2022-09-27 02:47:11,15.8167,-90.2833,71.06,99,81,2.66,Clouds
703,Houma,US,2022-09-27 02:44:34,29.5958,-90.7195,79.0,77,0,6.91,Clear
704,Padang,ID,2022-09-27 02:47:11,-0.9492,100.3543,84.25,75,98,3.36,Clouds
705,Encheng,CN,2022-09-27 02:47:11,22.1839,112.3026,89.96,57,76,12.5,Clouds
706,Mitsamiouli,KM,2022-09-27 02:47:12,-11.3847,43.2844,74.84,80,13,10.45,Clouds
707,Oskarshamn,SE,2022-09-27 02:47:12,57.2645,16.4484,52.99,74,100,11.52,Clouds
708,Cabra,ES,2022-09-27 02:47:12,37.4725,-4.4421,58.55,62,0,2.37,Clear
709,Liaoyang,CN,2022-09-27 02:47:13,41.2719,123.1731,75.52,43,0,7.16,Clear
710,Massakory,TD,2022-09-27 02:47:13,12.996,15.7293,79.23,72,92,11.95,Rain
711,Tevaitoa,PF,2022-09-27 02:47:13,-16.7833,-151.5,78.22,72,1,13.53,Clear
712,Yamaga,JP,2022-09-27 02:47:13,33.0167,130.6833,73.58,95,100,2.91,Rain
713,Chapais,CA,2022-09-27 02:47:14,49.7834,-74.8492,51.58,84,98,4.16,Clouds
714,Qaqortoq,GL,2022-09-27 02:47:14,60.7167,-46.0333,43.47,93,100,17.07,Clouds
715,Havoysund,NO,2022-09-27 02:47:14,70.9963,24.6622,48.43,83,33,19.93,Clouds
716,Oranjemund,NA,2022-09-27 02:47:15,-28.55,16.4333,52.16,89,0,2.62,Clear
717,Olafsvik,IS,2022-09-27 02:47:15,64.8945,-23.7142,44.1,47,100,10.38,Clouds
718,Markova,UA,2022-09-27 02:47:15,48.6758,24.4138,51.46,94,97,0.18,Clouds
719,Zhezkazgan,KZ,2022-09-27 02:47:15,47.8043,67.7144,46.38,61,0,11.18,Clear
720,Slavonski Brod,HR,2022-09-27 02:47:16,45.1603,18.0156,54.37,98,29,1.79,Clouds
